time_s,setpoint_deg,angle_deg,angular_rate_deg_s,control_torque_nm,wind_torque_nm
2.238,10.0,11.395729126021543,-15.256851371356356,-0.007297364794196318,0.0
2.24,10.0,11.365063515058235,-15.332805481653976,-0.006982707429747042,0.0
2.242,10.0,11.334276844895708,-15.393335081263977,-0.006672709794589413,0.0
2.244,10.0,11.303399034208516,-15.438905343595703,-0.006367476498973795,0.0
2.246,10.0,11.272459077308495,-15.469978450011174,-0.006067104642705511,0.0
2.248,10.0,11.241485050705874,-15.487013301310203,-0.0057716839867499245,0.0
2.25,10.0,11.210504120222486,-15.490465241694011,-0.005481297124760381,0.0
2.2520000000000002,10.0,11.17954254863248,-15.480785795003666,-0.0051960196545187565,0.0
2.254,10.0,11.148625703806417,-15.458422413030949,-0.004915920349244325,0.0
2.2560000000000002,10.0,11.117778067335019,-15.423818235699292,-0.00464106132870274,0.0
2.258,10.0,11.087023243609194,-15.37741186291186,-0.004371498230031144,0.0
2.2600000000000002,10.0,11.056383969333469,-15.319637137862745,-0.00410728037818411,0.0
2.262,10.0,11.025882123450257,-15.25092294160583,-0.0038484509558992233,0.0
2.2640000000000002,10.0,10.995538737452907,-15.171692998674322,-0.003595047173076644,0.0
2.266,10.0,10.965374006065824,-15.082365693542403,-0.00334710043546575,0.0
2.2680000000000002,10.0,10.935407298270386,-14.983353897718906,-0.0031046365125525664,0.0
2.27,10.0,10.905657168655862,-14.875064807261328,-0.002867675704540968,0.0
2.2720000000000002,10.0,10.876141369074869,-14.757899790497246,-0.0026362330083254826,0.0
2.274,10.0,10.846876860583391,-14.63225424573898,-0.002410318282354062,0.0
2.2760000000000002,10.0,10.81787982564584,-14.498517468776127,-0.0021899364102824434,0.0
2.278,10.0,10.78916568058598,-14.357072529929976,-0.0019750874633269275,0.0
2.2800000000000002,10.0,10.760749088265074,-14.208296160452804,-0.0017657668612228944,0.0
2.282,10.0,10.732643970968965,-14.052558648054768,-0.0015619655317034012,0.0
2.2840000000000003,10.0,10.704863523486283,-13.890223741340627,-0.0013636700684136463,0.0
2.286,10.0,10.677420226360407,-13.721648562938375,-0.001170862887181429,0.0
2.2880000000000003,10.0,10.650325859298203,-13.547183531101973,-0.0009835223805690595,0.0
2.29,10.0,10.623591514719061,-13.367172289570414,-0.0008016230706330164,0.0
2.2920000000000003,10.0,10.597227611428128,-13.181951645465839,-0.0006251357598252424,0.0
2.294,10.0,10.5712439083981,-12.9918515150139,-0.00045402767996995455,0.0
2.2960000000000003,10.0,10.54564951864436,-12.797194876870233,-0.00028826263925638054,0.0
2.298,10.0,10.520452923178684,-12.598297732837777,-0.0001278011671900399,0.0
2.3000000000000003,10.0,10.495661985027162,-12.395469075760701,2.7399342550702213e-05,0.0
2.302,10.0,10.471283963298399,-12.189010864381773,0.00017738449140267728,0.0
2.3040000000000003,10.0,10.447325527288497,-11.979218004951317,0.0003222027373973816,0.0
2.306,10.0,10.423792770609742,-11.766378339377384,0.00046190525887421924,0.0
2.308,10.0,10.400691225330327,-11.55077263970817,0.0005965458204677566,0.0
2.31,10.0,10.378025876112847,-11.332674608739524,0.0007261806414055726,0.0
2.312,10.0,10.355801174339764,-11.1123508865421,0.0008508682661496512,0.0
2.314,10.0,10.334021052214355,-10.890061062704607,0.000970669437411655,0.0
2.316,10.0,10.312688936826172,-10.666057694091633,0.0010856469715701022,0.0
2.318,10.0,10.291807764170338,-10.440586327916655,0.0011958656365124495,0.0
2.32,10.0,10.271379993110472,-10.213885529932998,0.001301392031924688,0.0
2.322,10.0,10.251407619275376,-9.986186917547826,0.0014022944720467208,0.0
2.324,10.0,10.231892188880044,-9.757715197666672,0.0014986428709095447,0.0
2.326,10.0,10.212834812461887,-9.528688209078394,0.0015905086300676869,0.0
2.328,10.0,10.194236178523502,-9.299316969193093,0.0016779645288377298,0.0
2.33,10.0,10.176096567073605,-9.069805724948035,0.0017610846170514416,0.0
2.332,10.0,10.158415863058206,-8.840352007699417,0.0018399441103291352,0.0
2.334,10.0,10.141193569674366,-8.611146691920462,0.0019146192878771763,0.0
2.336,10.0,10.124428821559308,-8.38237405752919,0.0019851873928115227,0.0
2.338,10.0,10.108120397847964,-8.154211855672068,0.0020517265350055575,0.0
2.34,10.0,10.092266735092378,-7.926831377792644,0.002114315596459932,0.0
2.342,10.0,10.076865940036743,-7.7003975278172145,0.002173034139190061,0.0
2.344,10.0,10.06191580224216,-7.475068897292609,0.002227962315623333,0.0
2.346,10.0,10.04741380655553,-7.250997843314181,0.0022791807814983175,0.0
2.348,10.0,10.03335714541736,-7.02833056908517,0.0023267706112549157,0.0
2.35,10.0,10.019742731003458,-6.807207206951733,0.002370813215903219,0.0
2.352,10.0,10.006567207195936,-6.587761903761025,0.002411390263357952,0.0
2.354,10.0,9.993826961379149,-6.370122908392899,0.0024485836012215103,0.0
2.356,10.0,9.98151813605651,-6.154412661318963,0.002482475181999841,0.0
2.358,10.0,9.969636640284419,-5.940747886045902,0.0025131469907319934,0.0
2.36,10.0,9.958178160919813,-5.7292396823032,0.002540680975013539,0.0
2.362,10.0,9.947138173678136,-5.519993620838589,0.002565158977392773,0.0
2.364,10.0,9.93651195399876,-5.313109839687793,0.002586662670116623,0.0
2.366,10.0,9.926294587715182,-5.108683141788372,0.002605273492202628,0.0
2.368,10.0,9.916480981527561,-4.906803093810635,0.0026210725888128434,0.0
2.37,10.0,9.907065873275398,-4.707554126081895,0.002634140752902239,0.0
2.372,10.0,9.89804384200843,-4.511015633483515,0.0026445583691158342,0.0
2.374,10.0,9.889409317854025,-4.317262077203415,0.002652405359905339,0.0
2.376,10.0,9.881156591679563,-4.126363087229946,0.0026577611338370563,0.0
2.378,10.0,9.873279824548613,-3.9383835654761663,0.0026607045360612916,0.0
2.38,10.0,9.865773056969758,-3.753383789426824,0.0026613138009116085,0.0
2.382,10.0,9.858630217937352,-3.571419516203426,0.002659666506603969,0.0
2.384,10.0,9.85184513376346,-3.3925420869460017,0.0026558395320019613,0.0
2.386,10.0,9.845411536700633,-3.2167985314132452,0.0026499090154163732,0.0
2.388,10.0,9.83932307335522,-3.0442316727058216,0.0026419503154059046,0.0
2.39,10.0,9.833573312891179,-2.8748802320207583,0.0026320379735435702,0.0
2.392,10.0,9.828155755024484,-2.708778933347831,0.002620245679116117,0.0
2.394,10.0,9.82306383780844,-2.545958608021922,0.0026066462357201853,0.0
2.396,10.0,9.818290945210345,-2.386446299048331,0.0025913115297200966,0.0
2.398,10.0,9.813830414480103,-2.230265365120958,0.002574312500531932,0.0
2.4,10.0,9.80967554331159,-2.077435584256248,0.0025557191126971725,0.0
2.402,10.0,9.805819596797653,-1.9279732569686563,0.002535600329710042,0.0
2.404,10.0,9.802255814179821,-1.7818913089162873,0.002514024089561408,0.0
2.406,10.0,9.798977415393924,-1.6391993929481958,0.002491057281962623,0.0
2.408,10.0,9.795977607412949,-1.4999039904876075,0.0024667657272120823,0.0
2.41,10.0,9.793249590388573,-1.3640085121880874,0.002441214156667702,0.0
2.412,10.0,9.790786563592967,-1.2315133978024173,0.0024144661947873283,0.0
2.414,10.0,9.788581731162553,-1.1024162152066,0.0023865843427001688,0.0
2.416,10.0,9.786628307645506,-0.9767117585240462,0.00235762996327185,0.0
2.418,10.0,9.784919523354912,-0.8543921452976027,0.0023276632676255357,0.0
2.42,10.0,9.783448629529593,-0.735446912659628,0.002296743303081681,0.0
2.422,10.0,9.782208903304687,-0.6198631124528322,0.0022649279424791086,0.0
2.424,10.0,9.781193652494172,-0.5076254052570505,0.0022322738748404188,0.0
2.426,10.0,9.780396220187614,-0.3987161532795631,0.002198836597344003,0.0
2.428,10.0,9.779809989163477,-0.2931155120689048,0.002164670408566703,0.0
2.43,10.0,9.779428386121447,-0.19080152101448888,0.0021298284029590466,0.0
2.432,10.0,9.779244885736254,-0.09175019259660397,0.0020943624665175774,0.0
2.434,10.0,9.779253014535547,0.004064399646382441,0.0020583232736169207,0.0
2.436,10.0,9.779446354604477,0.09667003446463678,0.0020217602849664736,0.0
2.438,10.0,9.77981854711965,0.18609625758610895,0.0019847217466544493,0.0
2.44,10.0,9.7803632957152,0.2723742977752265,0.0019472546902454559,0.0
2.442,10.0,9.78107436968377,0.3555369842857105,0.001909404933894479,0.0
2.444,10.0,9.781945607015231,0.4356186657302543,0.0018712170844436128,0.0
2.446,10.0,9.782970917276007,0.5126551303878262,0.0018327345404663441,0.0
2.448,10.0,9.784144284331942,0.586683527967459,0.00179399949622516,0.0
2.45,10.0,9.785459768917633,0.6577422928455451,0.0017550529465088544,0.0
2.452,10.0,9.786911511055218,0.7258710687918379,0.001715934692315838,0.0
2.454,10.0,9.78849373232561,0.7911106351975884,0.0016766833473500407,0.0
2.456,10.0,9.790200737995246,0.8535028348175714,0.0016373363452976569,0.0
2.458,10.0,9.792026919001318,0.91309050303605,0.0015979299478514808,0.0
2.46,10.0,9.793966753798648,0.9699173986651419,0.0015584992534519425,0.0
2.462,10.0,9.796014810071213,1.0240281362824573,0.001519078206712836,0.0
2.464,10.0,9.798165746311438,1.0754681201133667,0.001479699608501319,0.0
2.466,10.0,9.800414313270364,1.1242834794617846,0.0014403951266418543,0.0
2.468,10.0,9.802755355281747,1.1705210056919058,0.00140119530721379,0.0
2.47,10.0,9.805183811463271,1.2142280907619676,0.001362129586413878,0.0
2.472,10.0,9.80769471679789,1.2554526673097453,0.0013232263029539636,0.0
2.474,10.0,9.810283203098466,1.2942431502882323,0.0012845127109667694,0.0
2.476,10.0,9.812944499858764,1.3306483801486695,0.001246014993390753,0.0
2.478,10.0,9.815673934993898,1.3647175675668959,0.0012077582758073158,0.0
2.48,10.0,9.818466935473312,1.3965002397078308,0.0011697666407034933,0.0
2.482,10.0,9.821319027849356,1.426046188021797,0.0011320631421343065,0.0
2.484,10.0,9.824225838684487,1.4534054175652722,0.0010946698207580702,0.0
2.486,10.0,9.827183094880162,1.4786280978376694,0.0010576077192206833,0.0
2.488,10.0,9.830186623910413,1.5017645151247463,0.0010208968978638944,0.0
2.49,10.0,9.83323235396309,1.5228650263382477,0.0009845564507328403,0.0
2.492,10.0,9.836316313991771,1.5419800143405449,0.0009486045218605706,0.0
2.494,10.0,9.839434633681254,1.559159844742109,0.0009130583218057279,0.0
2.496,10.0,9.842583543329573,1.5744548241588499,0.0008779341444212829,0.0
2.498,10.0,9.845759373649402,1.5879151599155532,0.0008432473838326001,0.0
2.5,10.0,9.848958555491764,1.5995909211809014,0.0008090125516036066,0.0
2.5020000000000002,10.0,9.852177619494801,1.6095320015188315,0.0007752432940700025,0.0
2.504,10.0,9.855413195660482,1.617788082840314,0.0007419524098197012,0.0
2.5060000000000002,10.0,9.858662012861961,1.624408600738994,0.0007091518673007878,0.0
2.508,10.0,9.861920898284346,1.6294427111935206,0.0006768528225378828,0.0
2.5100000000000002,10.0,9.865186776801584,1.6329392586188185,0.0006450656369384733,0.0
2.512,10.0,9.868456670292082,1.6349467452480144,0.0006137998951710102,0.0
2.5140000000000002,10.0,9.871727696895734,1.6355133018262369,0.0005830644230978765,0.0
2.516,10.0,9.874997070214928,1.6346866595970235,0.0005528673057458839,0.0
2.5180000000000002,10.0,9.87826209846205,1.6325141235616092,0.000523215905297661,0.0
2.52,10.0,9.881520183556033,1.6290425469910077,0.0004941168790890798,0.0
2.5220000000000002,10.0,9.884768820170374,1.6243183071703666,0.0004655761975963359,0.0
2.524,10.0,9.888005594735084,1.6183872823547698,0.0004375991623988034,0.0
2.5260000000000002,10.0,9.891228184394915,1.611294829915303,0.00041019042410262764,0.0
2.528,10.0,9.894434355926222,1.603085765653934,0.00038335400021182495,0.0
2.5300000000000002,10.0,9.897621964614753,1.5938043442654812,0.00035709329293340773,0.0
2.532,10.0,9.900788953096603,1.583494240924713,0.0003314111069038488,0.0
2.5340000000000003,10.0,9.903933350164555,1.572198533976409,0.00030630966682470965,0.0
2.536,10.0,9.907053269541967,1.5599596887060196,0.0002817906349952831,0.0
2.5380000000000003,10.0,9.910146908626304,1.54681954216842,0.00025785512873156033,0.0
2.54,10.0,9.91321254720441,1.5328192890520924,0.00023450373765996312,0.0
2.5420000000000003,10.0,9.91624854614152,1.517999468555993,0.00021173654087640944,0.0
2.544,10.0,9.919253346046032,1.5023999522562324,0.00018955312395984702,0.0
2.5460000000000003,10.0,9.922225465911913,1.486059932939655,0.00016795259583135568,0.0
2.548,10.0,9.925163501740675,1.469017914381352,0.0001469336054497986,0.0
2.5500000000000003,10.0,9.928066125144762,1.4513117020431283,0.00012649435833564132,0.0
2.552,10.0,9.930932081934102,1.4329783946699044,0.00010663263291387328,0.0
2.5540000000000003,10.0,9.933760190687625,1.414054376761099,8.734579666986697e-05,0.0
2.556,10.0,9.936549341311414,1.3945753118940256,6.863082210937328e-05,0.0
2.5580000000000003,10.0,9.939298493585166,1.37457613687642,5.0484302516788475e-05,0.0
2.56,10.0,9.942006675698577,1.354091056705268,3.2902467504746413e-05,0.0
2.562,10.0,9.944672982779196,1.3331535403091932,1.588119834906984e-05,0.0
2.564,10.0,9.947296575413299,1.3117963170517684,-5.839568966764432e-07,0.0
2.566,10.0,9.949876678161244,1.2900513739732393,-1.6497768512079144e-05,0.0
2.568,10.0,9.95241257806874,1.2679499537482615,-3.186531045171388e-05,0.0
2.57,10.0,9.954903623175415,1.2455225533374161,-4.669194592213876e-05,0.0
2.572,10.0,9.957349221022037,1.2227989233104333,-6.098331319817792e-05,0.0
2.574,10.0,9.959748837157676,1.1998080678192136,-7.474531168282666e-05,0.0
2.576,10.0,9.962101993648075,1.1765782451989308,-8.798408821400646e-05,0.0
2.578,10.0,9.964408267586425,1.1531369691756967,-0.00010070602362162814,0.0
2.58,10.0,9.966667289607745,1.1295110106594841,-0.00011291771953769964,0.0
2.582,10.0,9.968878742407947,1.1057264001012181,-0.000124625985462199,0.0
2.584,10.0,9.971042359268733,1.0818084303931863,-0.0001358378260869723,0.0
2.586,10.0,9.973157922589317,1.0577816602921417,-0.000146560428879836,0.0
2.588,10.0,9.975225262426006,1.0336699183447517,-0.00015680115193028143,0.0
2.59,10.0,9.977244255040597,1.0094963072952752,-0.00016656751205857502,0.0
2.592,10.0,9.979214821458509,0.9852832089556334,-0.00017586717318936228,0.0
2.594,10.0,9.981136926037546,0.961052289518311,-0.00018470793499063775,0.0
2.596,10.0,9.98301057504813,0.9368245052928231,-0.00019309772177839664,0.0
2.598,10.0,9.984835815265825,0.9126201088467418,-0.0002010445716881302,0.0
2.6,10.0,9.98661273257689,0.8884586555325792,-0.0002085566261130969,0.0
2.602,10.0,9.988341450597654,0.8643590103821652,-0.0002156421194085475,0.0
2.604,10.0,9.990022129308354,0.8403393553503997,-0.00022230936886294221,0.0
2.606,10.0,9.991654963702135,0.8164171968906168,-0.0002285667649347628,0.0
2.608,10.0,9.993240182449824,0.7926093738441097,-0.00023442276175428582,0.0
2.61,10.0,9.994778046581077,0.7689320656266724,-0.00023988586788973194,0.0
2.612,10.0,9.996268848182467,0.745400800695318,-0.0002449646373770829,0.0
2.614,10.0,9.997712909113025,0.7220304652787354,-0.0002496676610108031,0.0
2.616,10.0,9.999110579737735,0.6988353123552694,-0.00025400355789617553,0.0
2.618,10.0,10.00046223767946,0.6758289708626498,-0.0002579809672594504,0.0
2.62,10.0,10.001768286589707,0.653024455123939,-0.000261608540515852,0.0
2.622,10.0,10.003029154938657,0.6304341744745646,-0.00026489493359233853,0.0
2.624,10.0,10.004245294824809,0.6080699430756149,-0.0002678487995034924,0.0
2.626,10.0,10.005417180804606,0.5859429898989273,-0.00027047878117809155,0.0
2.628,10.0,10.006545308742346,0.5640639688698178,-0.0002727935045344767,0.0
2.63,10.0,10.007630194680653,0.5424429691536592,-0.0002748015718017577,0.0
2.632,10.0,10.0086723737318,0.5210895255728701,-0.0002765115550840123,0.0
2.634,10.0,10.00967239899008,0.5000126291411661,-0.0002779319901658159,0.0
2.636,10.0,10.010630840465485,0.479220737702339,-0.0002790713705546066,0.0
2.638,10.0,10.011548284038806,0.4587217866610849,-0.00027993814175891567,0.0
2.64,10.0,10.012425330438395,0.4385231997938161,-0.0002805406957975696,0.0
2.642,10.0,10.01326259423865,0.41863190012768653,-0.0002808873659378519,0.0
2.644,10.0,10.014060702880403,0.39905432087640935,-0.00028098642165897694,0.0
2.646,10.0,10.014820295713248,0.3797964164217759,-0.0002808460638377303,0.0
2.648,10.0,10.01554202305991,0.3608636733301102,-0.0002804744201530128,0.0
2.65,10.0,10.016226545302695,0.34226112139326004,-0.0002798795407050715,0.0
2.652,10.0,10.016874531992062,0.32399334468400043,-0.00027906939384703545,0.0
2.654,10.0,10.017486660977294,0.3060644926160835,-0.00027805186222448774,0.0
2.656,10.0,10.018063617559294,0.28847829099950106,-0.0002768347390192105,0.0
2.658,10.0,10.018606093665458,0.27123805308181126,-0.0002754257243942211,0.0
2.66,10.0,10.01911478704659,0.2543466905667354,-0.0002738324221354939,0.0
2.662,10.0,10.019590400495794,0.23780672460151175,-0.0002720623364873787,0.0
2.664,10.0,10.020033641089242,0.22162029672482428,-0.00027012286917739366,0.0
2.666,10.0,10.020445219448776,0.2057891797674344,-0.0002680213166265504,0.0
2.668,10.0,10.020825849026172,0.19031478869792898,-0.00026576486734169113,0.0
2.67,10.0,10.021176245408984,0.17519819140630852,-0.00026336059948571977,0.0
2.672,10.0,10.021497125647823,0.16044011941844719,-0.00026081547862156953,0.0
2.674,10.0,10.021789207604892,0.14604097853470685,-0.00025813635562684764,0.0
2.676,10.0,10.022053209323664,0.13200085938634296,-0.00025532996477376516,0.0
2.678,10.0,10.02228984841947,0.11831954790353703,-0.000252402921972264,0.0
2.68,10.0,10.022499841490848,0.10499653568925489,-0.0002493617231705472,0.0
2.682,10.0,10.022683903551435,0.0920310302933473,-0.00024621274291029317,0.0
2.684,10.0,10.022842747482198,0.07942196538159466,-0.0002429622330322839,0.0
2.686,10.0,10.022977083503788,0.06716801079467935,-0.0002396163215281416,0.0
2.688,10.0,10.023087618668773,0.0552675824922965,-0.00023618101153498013,0.0
2.69,10.0,10.023175056373528,0.04371885237791795,-0.0002326621804679959,0.0
2.692,10.0,10.023240095889529,0.032519757999918956,-0.00022906557928832546,0.0
2.694,10.0,10.023283431913779,0.021668012125061736,-0.00022539683190145684,0.0
2.696,10.0,10.02330575413814,0.011161112180574913,-0.000221661434682243,0.0
2.698,10.0,10.023307746837261,0.000996349561280153,-0.00021786475612321107,0.0
2.7,10.0,10.023290088474859,-0.008829181201547421,-0.00021401203660226126,0.0
2.702,10.0,10.023253451328035,-0.018318573412644146,-0.00021010838826537214,0.0
2.704,10.0,10.023198501129377,-0.027475099329418322,-0.00020615879502125577,0.0
2.706,10.0,10.023125896726524,-0.036302201425445414,-0.00020216811264392361,0.0
2.708,10.0,10.023036289758918,-0.04480348380322022,-0.00019814106897935233,0.0
2.71,10.0,10.022930324351401,-0.052982703758402416,-0.00019408226425304343,0.0
2.712,10.0,10.022808636824406,-0.06084376349755203,-0.0001899961714740171,0.0
2.714,10.0,10.022671855420384,-0.06839070201119751,-0.00018588713693259127,0.0
2.716,10.0,10.022520600046176,-0.0756276871038682,-0.0001817593807879775,0.0
2.718,10.0,10.02235548203101,-0.08255900758252152,-0.0001776169977418733,0.0
2.72,10.0,10.022177103899802,-0.08918906560463896,-0.00017346395779514455,0.0
2.722,10.0,10.021986059161428,-0.09552236918709373,-0.00016930410708429852,0.0
2.724,10.0,10.021782932111675,-0.1015635248766729,-0.00016514116879333857,0.0
2.726,10.0,10.021568297650507,-0.10731723058302943,-0.0001609787441389663,0.0
2.728,10.0,10.021342721113358,-0.11278826857464393,-0.00015682031342513015,0.0
2.73,10.0,10.021106758116082,-0.117981498638238,-0.00015266923716411227,0.0
2.732,10.0,10.020860954413278,-0.12290185140188732,-0.00014852875726009313,0.0
2.734,10.0,10.020605845769635,-0.127554321822014,-0.00014440199825376286,0.0
2.736,10.0,10.020341957843966,-0.13194396283420914,-0.00014029196862307898,0.0
2.738,10.0,10.020069806085631,-0.1360758791677555,-0.00013620156213836482,0.0
2.74,10.0,10.019789895642983,-0.13995522132357416,-0.00013213355926852948,0.0
2.742,10.0,10.019502721283553,-0.14358717971518029,-0.00012809062863528063,0.0
2.744,10.0,10.01920876732561,-0.14697697897212794,-0.0001240753285128966,0.0
2.746,10.0,10.0189085075808,-0.15012987240527556,-0.00012009010837012908,0.0
2.748,10.0,10.018602405307535,-0.15305113663312467,-0.00011613731045229155,0.0
2.75,10.0,10.018290913174798,-0.15574606636835675,-0.0001122191714004783,0.0
2.7520000000000002,10.0,10.017974473236071,-0.15821996936358182,-0.00010833782390518254,0.0
2.754,10.0,10.017653516913041,-0.1604781615152305,-0.00010449529839218696,0.0
2.7560000000000002,10.0,10.017328464988793,-0.16252596212439668,-0.00010069352473762947,0.0
2.758,10.0,10.016999727610166,-0.16436868931337562,-9.693433401047361e-05,0.0
2.7600000000000002,10.0,10.016667704298975,-0.16601165559654152,-9.32194602397435e-05,0.0
2.762,10.0,10.016332783971766,-0.1674601636041039,-8.95505422037635e-05,0.0
2.7640000000000002,10.0,10.015995344967852,-0.16871950195724025,-8.592912523999063e-05,0.0
2.766,10.0,10.015655755085264,-0.169794941293007,-8.235666307281589e-05,0.0
2.7680000000000002,10.0,10.01531437162439,-0.1706917304373346,-7.883451965669293e-05,0.0
2.77,10.0,10.01497154143894,-0.17141509272440472,-7.536397103382484e-05,0.0
2.7720000000000002,10.0,10.01462760099402,-0.17197022246056398,-7.194620720267755e-05,0.0
2.774,10.0,10.014282876430958,-0.1723622815309505,-6.858233399717074e-05,0.0
2.7760000000000002,10.0,10.013937683638664,-0.1725963961468665,-6.527337497276003e-05,0.0
2.778,10.0,10.0135923283312,-0.1726776537319724,-6.20202732996824e-05,0.0
2.7800000000000002,10.0,10.01324710613131,-0.1726110999452277,-5.8823893659375134e-05,0.0
2.782,10.0,10.012902302659633,-0.17240173583852503,-5.5685024143841365e-05,0.0
2.7840000000000003,10.0,10.012558193629339,-0.1720545151469091,-5.2604378156028253e-05,0.0
2.786,10.0,10.01221504494592,-0.17157434170919902,-4.958259630889475e-05,0.0
2.7880000000000003,10.0,10.011873112811887,-0.17096606701684625,-4.662024832270738e-05,0.0
2.79,10.0,10.011532643836109,-0.1702344878887666,-4.3717834917760595e-05,0.0
2.7920000000000003,10.0,10.011193875147567,-0.16938434426990898,-4.0875789702251167e-05,0.0
2.794,10.0,10.010857034513265,-0.16842031715126213,-3.809448105320336e-05,0.0
2.7960000000000003,10.0,10.010522340460046,-0.16734702660898512,-3.537421398929071e-05,0.0
2.798,10.0,10.010190002400126,-0.16616902996032354,-3.271523203423233e-05,0.0
2.8000000000000003,10.0,10.009860220760059,-0.16489082003395292,-3.011771906950313e-05,0.0
2.802,10.0,10.009533187112954,-0.16351682355237804,-2.7581801175243707e-05,0.0
2.8040000000000003,10.0,10.009209084313705,-0.1620513996239875,-2.5107548457927256e-05,0.0
2.806,10.0,10.00888808663702,-0.16049883834239173,-2.2694976864536903e-05,0.0
2.8080000000000003,10.0,10.008570359918041,-0.15886335949058705,-2.034404998060705e-05,0.0
2.81,10.0,10.008256061695345,-0.1571491113475642,-1.8054680812868396e-05,0.0
2.8120000000000003,10.0,10.007945341356155,-0.1553601695949212,-1.5826733554440017e-05,0.0
2.814,10.0,10.007638340283513,-0.15350053632105407,-1.3660025331984802e-05,0.0
2.816,10.0,10.007335192005273,-0.15157413912050519,-1.1554327934116519e-05,0.0
2.818,10.0,10.0070360223447,-0.14958483028603786,-9.509369519992377e-06,0.0
2.82,10.0,10.006740949572519,-0.1475363860910012,-7.524836307122503e-06,0.0
2.822,10.0,10.0064500845602,-0.14543250615959713,-5.6003742385892085e-06,0.0
2.824,10.0,10.006163530934355,-0.1432768129226006,-3.7355906275333964e-06,0.0
2.826,10.0,10.005881385232044,-0.14107285115617096,-1.9300557799328884e-06,0.0
2.828,10.0,10.005603737056841,-0.13882408760132486,-1.83304593375026e-07,0.0
2.83,10.0,10.005330669235518,-0.1365339106617217,1.5051618672494015e-06,0.0
2.832,10.0,10.005062257975162,-0.13420563017737688,3.135874818765046e-06,0.0
2.834,10.0,10.004798573020619,-0.13184247727196294,4.709396233247559e-06,0.0
2.836,10.0,10.004539677812076,-0.1294476042713525,6.226317337080012e-06,0.0
2.838,10.0,10.004285629642693,-0.1270240846911081,7.68725713519423e-06,0.0
2.84,10.0,10.004036479816111,-0.12457491329060101,9.092860961822479e-06,0.0
2.842,10.0,10.003792273803727,-0.12210300619149908,1.0443799057289684e-05,0.0
2.844,10.0,10.00355305140161,-0.1196112010583696,1.1740765171512556e-05,0.0
2.846,10.0,10.003318846886932,-0.11710225733915912,1.2984475194649326e-05,0.0
2.848,10.0,10.003089689173805,-0.1145788565633474,1.4175665814897112e-05,0.0
2.85,10.0,10.002865601968415,-0.11204360269560021,1.5315093203622383e-05,0.0
2.852,10.0,10.002646603923328,-0.10949902254276953,1.640353172805287e-05,0.0
2.854,10.0,10.002432708790904,-0.10694756621210029,1.7441772692052755e-05,0.0
2.856,10.0,10.002223925575667,-0.10439160761856113,1.8430623104461425e-05,0.0
2.858,10.0,10.002020258685588,-0.1018334450392196,1.9370904475647684e-05,0.0
2.86,10.0,10.001821708082163,-0.099275301712628,2.02634516420188e-05,0.0
2.862,10.0,10.001628269429201,-0.0967193264812006,2.1109111618867317e-05,0.0
2.864,10.0,10.001439934240251,-0.09416759447462605,2.190874248089352e-05,0.0
2.866,10.0,10.001256690024587,-0.0916221078323333,2.2663212271628914e-05,0.0
2.868,10.0,10.00107852043166,-0.08908479646313759,2.3373397940108005e-05,0.0
2.87,10.0,10.00090540539398,-0.08655751884014415,2.404018430649927e-05,0.0
2.872,10.0,10.000737321268321,-0.08404206282910216,2.4664463054856055e-05,0.0
2.874,10.0,10.000574240975224,-0.08154014654835161,2.5247131754719735e-05,0.0
2.876,10.0,10.000416134136707,-0.07905341925862319,2.5789092909646238e-05,0.0
2.878,10.0,10.000262967212144,-0.07658346228092076,2.629125303394503e-05,0.0
2.88,10.0,10.000114703632264,-0.07413178994078234,2.6754521756783122e-05,0.0
2.882,10.0,9.999971303931188,-0.071699850537242,2.717981095368837e-05,0.0
2.884,10.0,9.999832725876518,-0.06928902733485473,2.7568033905160385e-05,0.0
2.886,10.0,9.999698924597364,-0.06690063957717327,2.792010448238117e-05,0.0
2.888,10.0,9.999569852710325,-0.06453594352012737,2.823693635923887e-05,0.0
2.89,10.0,9.999445460443358,-0.06219613348373371,2.851944225170088e-05,0.0
2.892,10.0,9.999325695757516,-0.059882342920675756,2.8768533182647376e-05,0.0
2.894,10.0,9.999210504466514,-0.057595645500279985,2.8985117772976892e-05,0.0
2.896,10.0,9.999099830354101,-0.055337056206454314,2.9170101558612713e-05,0.0
2.898,10.0,9.998993615289207,-0.05310753244820416,2.932438633285324e-05,0.0
2.9,10.0,9.998891799338843,-0.050907975181374715,2.944886951380879e-05,0.0
2.902,10.0,9.998794320878762,-0.048739230040295824,2.954444353679858e-05,0.0
2.904,10.0,9.998701116701806,-0.04660208847806129,2.9611995270958084e-05,0.0
2.906,10.0,9.998612122123978,-0.044497288914173025,2.9652405460531127e-05,0.0
2.908,10.0,9.9985272710882,-0.04242551788835983,2.966654818955599e-05,0.0
2.91,10.0,9.998446496265762,-0.040387411219385105,2.9655290370266263e-05,0.0
2.912,10.0,9.998369729155426,-0.03838355516770051,2.961949125468377e-05,0.0
2.914,10.0,9.998296900180225,-0.036414487600841774,2.9560001968953122e-05,0.0
2.916,10.0,9.998227938781904,-0.03448069916051095,2.9477665069746538e-05,0.0
2.918,10.0,9.998162773513043,-0.032582634430279735,2.9373314123329702e-05,0.0
2.92,10.0,9.998101332126836,-0.030720693102933704,2.9247773305786298e-05,0.0
